,kernel,data,d,r,k,gamma,eig_A11,cond,max_rank,rank,kernel_eigs,kernel_params,pivchol_trace,sigma2,time_kernel,time_pivchol,prod
440,Matern,normal,3,4,61,60.99999999999998,0.01639344262295082,31.262557111089478,300,300,1.5895975032366623,"(0.1, 2.5)",936.3768462220607,0.1,0.18520993000129238,8.387155405987869,96.96544769743636
441,Matern,normal,3,4,71,70.99999999999888,0.014084507042253508,31.262557111089837,300,300,1.5192767702138141,"(0.1, 2.5)",926.3394187291758,0.1,0.18520993000129238,8.387155405987869,107.86865068517909
442,Matern,normal,3,4,81,80.99999999999216,0.012345679012345531,31.26255684531913,300,300,1.4591732220858793,"(0.1, 2.5)",916.1765172668902,0.1,0.18520993000129238,8.387155405987869,118.19303098894477
443,Matern,normal,3,4,91,90.99999999997104,0.010989010989010466,31.262556845318677,300,300,1.4200976382856982,"(0.1, 2.5)",905.9063204070494,0.1,0.18520993000129238,8.387155405987869,129.2288850839574
444,Matern,normal,3,4,101,100.99999999987095,0.009900990099008047,31.262556840941,300,300,1.3715125247916136,"(0.1, 2.5)",895.5626351513215,0.1,0.18520993000129238,8.387155405987869,138.522765003776
445,Matern,normal,3,4,111,110.999999999226,0.009009009009001223,31.262341319517084,300,300,1.3426432234968888,"(0.1, 2.5)",885.487226977785,0.1,0.18520993000129238,8.387155405987869,149.03339780711545
446,Matern,normal,3,4,121,120.99999999638753,0.008264462809885336,31.262341319516995,300,300,1.3019477660810377,"(0.1, 2.5)",875.445693503681,0.1,0.18520993000129238,8.387155405987869,157.5356796911023
447,Matern,normal,3,4,131,130.99999999045158,0.007633587786165916,31.262341319517038,300,300,1.2706416484183072,"(0.1, 2.5)",864.408511119109,0.1,0.18520993000129238,8.387155405987869,166.45405593066562
448,Matern,normal,3,4,141,140.99999998119696,0.007092198581355426,31.26234096413286,300,300,1.24653418534398,"(0.1, 2.5)",854.2353311976315,0.1,0.18520993000129238,8.387155405987869,175.76132011006254
449,Matern,normal,3,4,151,150.9999999064109,0.006622516555757965,31.26234074380995,300,300,1.225938543514303,"(0.1, 2.5)",843.7034203911079,0.1,0.18520993000129238,8.387155405987869,185.11671995592528
450,Matern,normal,3,4,161,160.99999975467452,0.006211180122850204,31.257194535761094,300,300,1.2089721484557958,"(0.1, 2.5)",833.0152043054984,0.1,0.18520993000129238,8.387155405987869,194.64451560479145
451,Matern,normal,3,4,171,170.99999915427816,0.005847953213001411,31.25719452483458,300,300,1.1800775352333366,"(0.1, 2.5)",822.2416959494319,0.1,0.18520993000129238,8.387155405987869,201.7932575268832
452,Matern,normal,3,4,181,180.9999963267385,0.005524861866696756,31.250706398914883,300,300,1.157946155475207,"(0.1, 2.5)",811.8464905419382,0.1,0.18520993000129238,8.387155405987869,209.58824988757345
453,Matern,normal,3,4,191,190.99999084080613,0.0052356020635055955,31.2507063978061,300,300,1.14379818663079,"(0.1, 2.5)",800.9608647624109,0.1,0.18520993000129238,8.387155405987869,218.46544317021156
454,Matern,normal,3,4,201,200.9999840738145,0.004975124315674322,31.250706393156257,300,300,1.125273705832262,"(0.1, 2.5)",790.7027400099478,0.1,0.18520993000129238,8.387155405987869,226.17999695096685
455,Matern,normal,3,4,211,210.9999740553598,0.004739336388272957,31.25070639315579,300,300,1.1129822019168014,"(0.1, 2.5)",779.819621556354,0.1,0.18520993000129238,8.387155405987869,234.8392157285223
456,Matern,normal,3,4,221,220.9999568752141,0.004524886708872006,31.25070639315564,300,300,1.09714253295045,"(0.1, 2.5)",768.6837103928699,0.1,0.18520993000129238,8.387155405987869,242.46845246801263
457,Matern,normal,3,4,231,230.9999231387771,0.004329004063691265,31.24984687844896,300,300,1.0833038184757067,"(0.1, 2.5)",758.476785994608,0.1,0.18520993000129238,8.387155405987869,250.24309880383197
458,Matern,normal,3,4,241,240.99984790565648,0.00414937716848144,31.249707592915176,300,300,1.0743721409918001,"(0.1, 2.5)",747.8687269259336,0.1,0.18520993000129238,8.387155405987869,258.92352257309835
459,Matern,normal,3,4,251,250.99973218867183,0.0039840630256768005,31.249707592480338,300,300,1.0624751610554566,"(0.1, 2.5)",737.7977667765447,0.1,0.18520993000129238,8.387155405987869,266.68098088203556
460,Matern,normal,3,4,261,260.99958988934685,0.0038314165369369843,31.249698762113603,300,300,1.0547082192309327,"(0.1, 2.5)",727.1154157480187,0.1,0.18520993000129238,8.387155405987869,275.2784126721968
461,Matern,normal,3,4,271,270.99941934178077,0.003690035315923056,31.249695390469746,300,300,1.0498180947423694,"(0.1, 2.5)",716.6939472411291,0.1,0.18520993000129238,8.387155405987869,284.5000940896767
462,Matern,normal,3,4,281,280.9992455198241,0.0035587166408731882,31.249695390469775,300,300,1.0410040554563136,"(0.1, 2.5)",706.2477221726622,0.1,0.18520993000129238,8.387155405987869,292.52135416630125
463,Matern,normal,3,4,291,290.9989347821795,0.003436423124487093,31.249695390469483,300,300,1.0324684514892428,"(0.1, 2.5)",696.0843164721914,0.1,0.18520993000129238,8.387155405987869,300.44721957957603
464,Matern,normal,3,4,299,298.99832900499064,0.0033444777160262632,31.249695387778914,300,300,1.0291464669790036,"(0.1, 2.5)",687.5893914962313,0.1,0.18520993000129238,8.387155405987869,307.71307392811184
465,Matern,normal,4,0,1,1.0,1.0,17.590079950097117,300,300,1.6392808103951206,"(0.1, 2.5)",997.9971243065913,0.1,0.18821136999758892,8.52223615400726,1.6392808103951206
466,Matern,normal,4,0,11,11.0,0.09090909090909091,17.59007994969974,300,300,1.2656851446603545,"(0.1, 2.5)",987.9424038435942,0.1,0.18821136999758892,8.52223615400726,13.9225365912639
467,Matern,normal,4,0,21,21.0,0.047619047619047616,17.590079949699767,300,300,1.1942028814675953,"(0.1, 2.5)",977.9422414442931,0.1,0.18821136999758892,8.52223615400726,25.0782605108195
468,Matern,normal,4,0,31,30.999999999999996,0.03225806451612904,17.590079949699877,300,300,1.125476795048129,"(0.1, 2.5)",967.941611248245,0.1,0.18821136999758892,8.52223615400726,34.88978064649199
469,Matern,normal,4,0,41,41.0,0.024390243902439025,17.59007994969973,300,300,1.0995030534053334,"(0.1, 2.5)",957.9336075193949,0.1,0.18821136999758892,8.52223615400726,45.07962518961867
470,Matern,normal,4,0,51,51.00000000000001,0.019607843137254898,17.590079949699838,300,300,1.0843500684823573,"(0.1, 2.5)",947.9321875966582,0.1,0.18821136999758892,8.52223615400726,55.30185349260023
471,Matern,normal,4,0,61,60.99999999999999,0.01639344262295082,17.590079949699916,300,300,1.0602210189696315,"(0.1, 2.5)",937.8777113290087,0.1,0.18821136999758892,8.52223615400726,64.67348215714752
472,Matern,normal,4,0,71,71.0,0.014084507042253521,17.590079949699803,300,300,1.04953009792235,"(0.1, 2.5)",927.8775636963569,0.1,0.18821136999758892,8.52223615400726,74.51663695248686
473,Matern,normal,4,0,81,81.0,0.012345679012345678,17.590079949699913,300,300,1.0399154177705365,"(0.1, 2.5)",917.7515680259137,0.1,0.18821136999758892,8.52223615400726,84.23314883941346
474,Matern,normal,4,0,91,91.0,0.01098901098901099,17.590079949699682,300,300,1.0319109649447487,"(0.1, 2.5)",907.74249900795,0.1,0.18821136999758892,8.52223615400726,93.90389780997212
475,Matern,normal,4,0,101,101.0,0.009900990099009901,17.590079949699785,300,300,1.0277514374194885,"(0.1, 2.5)",897.7424672584764,0.1,0.18821136999758892,8.52223615400726,103.80289517936833
476,Matern,normal,4,0,111,110.99999999999999,0.00900900900900901,17.590079949699025,300,300,1.0219823963133594,"(0.1, 2.5)",887.7424648766669,0.1,0.18821136999758892,8.52223615400726,113.44004599078288
477,Matern,normal,4,0,121,121.0,0.008264462809917356,17.590079949699085,300,300,1.0195052962279914,"(0.1, 2.5)",877.7175608856121,0.1,0.18821136999758892,8.52223615400726,123.36014084358695
478,Matern,normal,4,0,131,131.0,0.007633587786259542,17.59007994969908,300,300,1.0164130137082414,"(0.1, 2.5)",867.7175601250973,0.1,0.18821136999758892,8.52223615400726,133.15010479577964
479,Matern,normal,4,0,141,141.0,0.0070921985815602835,17.590079949699078,300,300,1.0133323360642388,"(0.1, 2.5)",857.7174956199949,0.1,0.18821136999758892,8.52223615400726,142.87985938505767
480,Matern,normal,4,0,151,150.99999999999997,0.006622516556291391,17.590079779659312,300,300,1.0106523192277364,"(0.1, 2.5)",847.7167894248057,0.1,0.18821136999758892,8.52223615400726,152.60850020338816
481,Matern,normal,4,0,161,160.99999999999991,0.006211180124223602,17.590079779659412,300,300,1.00889660567835,"(0.1, 2.5)",837.7148052539351,0.1,0.18821136999758892,8.52223615400726,162.43235351421424
482,Matern,normal,4,0,171,170.99999999999986,0.005847953216374269,17.59007977965922,300,300,1.0078946042471,"(0.1, 2.5)",827.675004861901,0.1,0.18821136999758892,8.52223615400726,172.34997732625396
483,Matern,normal,4,0,181,180.99999999999952,0.0055248618784530384,17.590079779659376,300,300,1.0071965575370425,"(0.1, 2.5)",817.6749430913253,0.1,0.18821136999758892,8.52223615400726,182.3025769142042
484,Matern,normal,4,0,191,190.99999999999835,0.005235602094240836,17.590079779659312,300,300,1.0058263144641628,"(0.1, 2.5)",807.6695758993511,0.1,0.18821136999758892,8.52223615400726,192.11282606265345
485,Matern,normal,4,0,201,200.99999999999645,0.004975124378109444,17.59007977965762,300,300,1.0042803854339228,"(0.1, 2.5)",797.6693744941458,0.1,0.18821136999758892,8.52223615400726,201.86035747221493
486,Matern,normal,4,0,211,210.99999999999034,0.004739336492890974,17.590079779369383,300,300,1.0034949773275783,"(0.1, 2.5)",787.6688557668081,0.1,0.18821136999758892,8.52223615400726,211.73744021610932
487,Matern,normal,4,0,221,220.99999999996973,0.004524886877828001,17.590079779369443,300,300,1.0032258299334034,"(0.1, 2.5)",777.6674551353774,0.1,0.18821136999758892,8.52223615400726,221.71290841525177
488,Matern,normal,4,0,231,230.999999999948,0.004329004329004223,17.590079779369493,300,300,1.002647834840051,"(0.1, 2.5)",767.6669813807118,0.1,0.18821136999758892,8.52223615400726,231.61164984799962
489,Matern,normal,4,0,241,240.99999999992514,0.004149377593360812,17.59007973236943,300,300,1.002209238189463,"(0.1, 2.5)",757.6665116758877,0.1,0.18821136999758892,8.52223615400726,241.53242640358553
490,Matern,normal,4,0,251,250.9999999998819,0.003984063745019613,17.590079732369407,300,300,1.0020051492774151,"(0.1, 2.5)",747.6664290780826,0.1,0.18821136999758892,8.52223615400726,251.50329246851288
491,Matern,normal,4,0,261,260.9999999998195,0.0038314176245206055,17.590079732369308,300,300,1.0015195193630002,"(0.1, 2.5)",737.6650952427842,0.1,0.18821136999758892,8.52223615400726,261.3965945535623
492,Matern,normal,4,0,271,270.99999999948625,0.003690036900368218,17.59007973236948,300,300,1.0012647890880926,"(0.1, 2.5)",727.663447931511,0.1,0.18821136999758892,8.52223615400726,271.3427578423587
493,Matern,normal,4,0,281,280.9999999991536,0.003558718861208582,17.590079732369485,300,300,1.0009170102355924,"(0.1, 2.5)",717.533397963429,0.1,0.18821136999758892,8.52223615400726,281.2576798753543
494,Matern,normal,4,0,291,290.99999999834773,0.0034364261168361426,17.5900797323693,300,300,1.0007348744602844,"(0.1, 2.5)",707.529885985,0.1,0.18821136999758892,8.52223615400726,291.2138484662893
495,Matern,normal,4,0,299,298.99999999747536,0.0033444816053475627,17.59007973236937,300,300,1.0006154022356601,"(0.1, 2.5)",699.5168260993994,0.1,0.18821136999758892,8.52223615400726,299.1840052659362
496,Matern,normal,4,1,1,1.0,1.0,18.849389205326258,300,300,1.7492142770851318,"(0.1, 2.5)",997.9999391517181,0.1,0.19307888399634976,8.639131677002297,1.7492142770851318
497,Matern,normal,4,1,11,11.0,0.09090909090909091,18.84938914351688,300,300,1.272841270806013,"(0.1, 2.5)",987.9989202530928,0.1,0.19307888399634976,8.639131677002297,14.001253978866144
498,Matern,normal,4,1,21,21.0,0.047619047619047616,18.849387947435076,300,300,1.1393614510111731,"(0.1, 2.5)",977.9980280966058,0.1,0.19307888399634976,8.639131677002297,23.926590471234636
499,Matern,normal,4,1,31,30.999999999999996,0.03225806451612904,18.849387947435023,300,300,1.1182601967614447,"(0.1, 2.5)",967.9768571408956,0.1,0.19307888399634976,8.639131677002297,34.666066099604784
500,Matern,normal,4,1,41,41.0,0.024390243902439025,18.849387947434987,300,300,1.080066872395148,"(0.1, 2.5)",957.9767553109559,0.1,0.19307888399634976,8.639131677002297,44.28274176820107
501,Matern,normal,4,1,51,51.00000000000001,0.019607843137254898,18.849387947435055,300,300,1.0683553777447754,"(0.1, 2.5)",947.9666458409667,0.1,0.19307888399634976,8.639131677002297,54.48612426498355
502,Matern,normal,4,1,61,60.99999999999999,0.01639344262295082,18.849387947435122,300,300,1.0558725391983212,"(0.1, 2.5)",937.9643367855775,0.1,0.19307888399634976,8.639131677002297,64.40822489109759
503,Matern,normal,4,1,71,71.0,0.014084507042253521,18.849387947435112,300,300,1.0430567126043797,"(0.1, 2.5)",927.9629693127413,0.1,0.19307888399634976,8.639131677002297,74.05702659491097
504,Matern,normal,4,1,81,81.0,0.012345679012345678,18.849387947434828,300,300,1.036260587505402,"(0.1, 2.5)",917.8717642453125,0.1,0.19307888399634976,8.639131677002297,83.93710758793756
505,Matern,normal,4,1,91,91.0,0.01098901098901099,18.849387947435005,300,300,1.031294725345786,"(0.1, 2.5)",907.8499685842683,0.1,0.19307888399634976,8.639131677002297,93.84782000646653
506,Matern,normal,4,1,101,101.0,0.009900990099009901,18.849387947435027,300,300,1.0248901030094462,"(0.1, 2.5)",897.8305467772211,0.1,0.19307888399634976,8.639131677002297,103.51390040395407
507,Matern,normal,4,1,111,110.99999999999999,0.00900900900900901,18.849387947434963,300,300,1.0206596469451719,"(0.1, 2.5)",887.8287836864565,0.1,0.19307888399634976,8.639131677002297,113.29322081091406
508,Matern,normal,4,1,121,121.0,0.008264462809917356,18.84938794743522,300,300,1.0186919500934,"(0.1, 2.5)",877.8287829982218,0.1,0.19307888399634976,8.639131677002297,123.2617259613014
509,Matern,normal,4,1,131,131.0,0.007633587786259542,18.84938794743516,300,300,1.0155610717534735,"(0.1, 2.5)",867.82878299809,0.1,0.19307888399634976,8.639131677002297,133.03850039970504
510,Matern,normal,4,1,141,140.99999999999997,0.0070921985815602835,18.849387947435144,300,300,1.0138051840950408,"(0.1, 2.5)",857.82874146331,0.1,0.19307888399634976,8.639131677002297,142.94653095740074
511,Matern,normal,4,1,151,150.99999999999994,0.006622516556291391,18.849387947434913,300,300,1.0116559306120356,"(0.1, 2.5)",847.8280608347904,0.1,0.19307888399634976,8.639131677002297,152.76004552241733
512,Matern,normal,4,1,161,160.9999999999999,0.006211180124223602,18.849387947435137,300,300,1.009292291091292,"(0.1, 2.5)",837.827623530948,0.1,0.19307888399634976,8.639131677002297,162.4960588656979
513,Matern,normal,4,1,171,170.9999999999997,0.005847953216374269,18.84938791548421,300,300,1.007374210943824,"(0.1, 2.5)",827.8273317268115,0.1,0.19307888399634976,8.639131677002297,172.2609900713936
514,Matern,normal,4,1,181,180.9999999999991,0.005524861878453038,18.849387915484186,300,300,1.006489840985695,"(0.1, 2.5)",817.817736468376,0.1,0.19307888399634976,8.639131677002297,182.17466121840988
515,Matern,normal,4,1,191,190.99999999999815,0.005235602094240834,18.84938791548404,300,300,1.005441723673051,"(0.1, 2.5)",807.8164616021744,0.1,0.19307888399634976,8.639131677002297,192.03936922155088
516,Matern,normal,4,1,201,200.9999999999946,0.004975124378109441,18.849387915484062,300,300,1.0047081933188435,"(0.1, 2.5)",797.8164086915549,0.1,0.19307888399634976,8.639131677002297,201.94634685708212
517,Matern,normal,4,1,211,210.999999999989,0.004739336492890966,18.849387915484325,300,300,1.0036897548846313,"(0.1, 2.5)",787.7992321164442,0.1,0.19307888399634976,8.639131677002297,211.77853828064616
518,Matern,normal,4,1,221,220.9999999999709,0.004524886877827994,18.84938791548436,300,300,1.003072721063498,"(0.1, 2.5)",777.6153915788634,0.1,0.19307888399634976,8.639131677002297,221.67907135500386
519,Matern,normal,4,1,231,230.9999999999612,0.004329004329004238,18.849387915484012,300,300,1.0025926337039193,"(0.1, 2.5)",767.6153795568022,0.1,0.19307888399634976,8.639131677002297,231.59889838556646
520,Matern,normal,4,1,241,240.9999999999375,0.004149377593360842,18.84938791531929,300,300,1.0022502766953267,"(0.1, 2.5)",757.6104322770589,0.1,0.19307888399634976,8.639131677002297,241.5423166835111
521,Matern,normal,4,1,251,250.99999999989907,0.0039840637450197,18.849387915319184,300,300,1.0014805465215049,"(0.1, 2.5)",747.609942288025,0.1,0.19307888399634976,8.639131677002297,251.37161717679663
522,Matern,normal,4,1,261,260.9999999998007,0.0038314176245206983,18.849387908978095,300,300,1.001050375276022,"(0.1, 2.5)",737.6052593630833,0.1,0.19307888399634976,8.639131677002297,261.2741479468422
523,Matern,normal,4,1,271,270.9999999994965,0.003690036900368334,18.849387908977832,300,300,1.0007875079561401,"(0.1, 2.5)",727.5956194638659,0.1,0.19307888399634976,8.639131677002297,271.21341465561005
524,Matern,normal,4,1,281,280.9999999990963,0.0035587188612087087,18.849387908977917,300,300,1.0006078787554125,"(0.1, 2.5)",717.5943693487642,0.1,0.19307888399634976,8.639131677002297,281.17081392936666
525,Matern,normal,4,1,291,290.9999999984565,0.003436426116836201,18.849387908977945,300,300,1.0004206094663768,"(0.1, 2.5)",707.5940776734355,0.1,0.19307888399634976,8.639131677002297,291.1223973531715
526,Matern,normal,4,1,299,298.9999999971786,0.003344481605347625,18.849387908977917,300,300,1.0003663143360646,"(0.1, 2.5)",699.5939826482585,0.1,0.19307888399634976,8.639131677002297,299.1095279836609
527,Matern,normal,4,2,1,1.0,1.0,16.918951367474904,300,300,1.4873751128200834,"(0.1, 2.5)",997.999978397862,0.1,0.18055138998897746,8.668075043999124,1.4873751128200834
528,Matern,normal,4,2,11,11.0,0.09090909090909091,16.91895136747026,300,300,1.2435180227318177,"(0.1, 2.5)",987.9932796474916,0.1,0.18055138998897746,8.668075043999124,13.678698250049994
529,Matern,normal,4,2,21,21.0,0.047619047619047616,16.9189475713314,300,300,1.161161804097622,"(0.1, 2.5)",977.9847640904824,0.1,0.18055138998897746,8.668075043999124,24.38439788605006
530,Matern,normal,4,2,31,30.999999999999996,0.03225806451612904,16.91894756750737,300,300,1.1229591916544934,"(0.1, 2.5)",967.9821420935967,0.1,0.18055138998897746,8.668075043999124,34.811734941289295
